objective,rung,model_id,order,global_oof_r2,shannon_h,n_domains,dominant_domain
o_min,xgb_tree_d3,m052527_o_min_ord8_rk00013,8,0.24386093733566616,2.25,5,Precipitation/droughts
o_min,xgb_tree_d3,m052528_o_min_ord8_rk00014,8,0.2485686394040546,2.25,5,Precipitation/droughts
o_min,xgb_tree_d3,m052529_o_min_ord8_rk00015,8,0.25810171940674276,2.1556390622295662,5,Air Pollution
o_min,xgb_tree_d3,m052530_o_min_ord8_rk00016,8,0.25917453912348154,2.1556390622295662,5,Air Pollution
o_min,xgb_tree_d3,m052531_o_min_ord8_rk00017,8,0.25601660595122633,2.1556390622295662,5,Air Pollution
o_min,xgb_tree_d3,m052532_o_min_ord8_rk00018,8,0.2572451071374037,2.0,4,Air Pollution
o_min,xgb_tree_d3,m052533_o_min_ord8_rk00019,8,0.25691501954876284,2.5,6,Air Pollution
o_min,xgb_tree_d3,m052534_o_min_ord8_rk00020,8,0.24344066420803168,2.25,5,Air Pollution
o_min,xgb_tree_d3,m053515_o_min_ord9_rk00001,9,0.240476615831691,2.197159723424149,5,Socioeconomic
o_min,xgb_tree_d3,m053516_o_min_ord9_rk00002,9,0.24164219703799583,2.725480556997868,7,Precipitation/droughts
o_min,xgb_tree_d3,m053517_o_min_ord9_rk00003,9,0.2327699697362362,2.1971597234241496,5,Socioeconomic
o_min,xgb_tree_d3,m053518_o_min_ord9_rk00004,9,0.2534593113676725,2.197159723424149,5,Temperature
o_min,xgb_tree_d3,m053519_o_min_ord9_rk00005,9,0.25321647981330375,2.2810361125534238,5,Air Pollution
o_min,xgb_tree_d3,m053520_o_min_ord9_rk00006,9,0.24896378657530982,2.2810361125534238,5,Air Pollution
o_min,xgb_tree_d3,m053521_o_min_ord9_rk00007,9,0.2466168730704461,2.5032583347756456,6,Air Pollution
o_min,xgb_tree_d3,m053522_o_min_ord9_rk00008,9,0.23929607181331525,2.5032583347756456,6,Temperature
o_min,xgb_tree_d3,m053523_o_min_ord9_rk00009,9,0.24465128011940662,2.2810361125534238,5,Temperature
o_min,xgb_tree_d3,m053524_o_min_ord9_rk00010,9,0.23804798467483113,2.197159723424149,5,Socioeconomic
o_min,xgb_tree_d3,m053525_o_min_ord9_rk00011,9,0.25043153737976864,2.725480556997868,7,Air Pollution
o_min,xgb_tree_d3,m053526_o_min_ord9_rk00012,9,0.2398828079844455,2.197159723424149,5,Temperature
o_min,xgb_tree_d3,m053527_o_min_ord9_rk00013,9,0.24610555895379205,2.197159723424149,5,Socioeconomic
o_min,xgb_tree_d3,m053528_o_min_ord9_rk00014,9,0.2512236918028665,2.5032583347756456,6,Temperature
o_min,xgb_tree_d3,m053529_o_min_ord9_rk00015,9,0.23756853390894728,2.197159723424149,5,Socioeconomic
o_min,xgb_tree_d3,m053530_o_min_ord9_rk00016,9,0.24064644580817462,2.197159723424149,5,Democracy
o_min,xgb_tree_d3,m053531_o_min_ord9_rk00017,9,0.24993625433873123,2.197159723424149,5,Air Pollution
o_min,xgb_tree_d3,m053532_o_min_ord9_rk00018,9,0.25448707114012514,2.0588138903312014,5,Democracy
o_min,xgb_tree_d3,m053533_o_min_ord9_rk00019,9,0.2322239867618412,2.1971597234241496,5,Socioeconomic
o_min,xgb_tree_d3,m053534_o_min_ord9_rk00020,9,0.2544086601560749,2.197159723424149,5,Air Pollution
o_min,xgb_tree_d3,m054515_o_min_ord10_rk00001,10,0.2503632961681096,2.7219280948873625,7,Air Pollution
o_min,xgb_tree_d3,m054516_o_min_ord10_rk00002,10,0.24032119252653483,2.2464393446710154,5,Socioeconomic
o_min,xgb_tree_d3,m054517_o_min_ord10_rk00003,10,0.2555803975496467,2.170950594454669,5,Air Pollution
o_min,xgb_tree_d3,m054518_o_min_ord10_rk00004,10,0.2525733279884125,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054519_o_min_ord10_rk00005,10,0.25146263886694264,2.2464393446710154,5,Democracy
o_min,xgb_tree_d3,m054520_o_min_ord10_rk00006,10,0.24605094244921388,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054521_o_min_ord10_rk00007,10,0.25054443071410615,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054522_o_min_ord10_rk00008,10,0.24995981907738607,2.7219280948873625,7,Temperature
o_min,xgb_tree_d3,m054523_o_min_ord10_rk00009,10,0.25073470165272926,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054524_o_min_ord10_rk00010,10,0.25030114599585873,2.2464393446710154,5,Temperature
o_min,xgb_tree_d3,m054525_o_min_ord10_rk00011,10,0.2398810752393914,2.2464393446710154,5,Socioeconomic
o_min,xgb_tree_d3,m054526_o_min_ord10_rk00012,10,0.24021318573390993,2.4464393446710155,6,Air Pollution
o_min,xgb_tree_d3,m054527_o_min_ord10_rk00013,10,0.2370956079321478,2.2464393446710154,5,Socioeconomic
o_min,xgb_tree_d3,m054528_o_min_ord10_rk00014,10,0.24403564299483882,2.2464393446710154,5,Temperature
o_min,xgb_tree_d3,m054529_o_min_ord10_rk00015,10,0.24841963300871017,2.4464393446710155,6,Air Pollution
o_min,xgb_tree_d3,m054530_o_min_ord10_rk00016,10,0.25110843459555743,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054531_o_min_ord10_rk00017,10,0.24447774649705478,2.2464393446710154,5,Socioeconomic
o_min,xgb_tree_d3,m054532_o_min_ord10_rk00018,10,0.25304782453967656,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054533_o_min_ord10_rk00019,10,0.2485210753676561,2.4464393446710155,6,Temperature
o_min,xgb_tree_d3,m054534_o_min_ord10_rk00020,10,0.23910131971310034,2.721928094887362,7,Air Pollution
o_min,xgb_tree_d3,m055515_o_min_ord11_rk00001,11,0.239565631746246,2.7321588913645702,7,Air Pollution
o_min,xgb_tree_d3,m055516_o_min_ord11_rk00002,11,0.2501095781252195,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055517_o_min_ord11_rk00003,11,0.2533116189913446,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055518_o_min_ord11_rk00004,11,0.25201052225743836,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055519_o_min_ord11_rk00005,11,0.24905869793235746,2.663532754804255,7,Air Pollution
o_min,xgb_tree_d3,m055520_o_min_ord11_rk00006,11,0.23794925234167785,2.481714572986073,6,Democracy
o_min,xgb_tree_d3,m055521_o_min_ord11_rk00007,11,0.2475767370569869,2.299896391167891,5,Temperature
o_min,xgb_tree_d3,m055522_o_min_ord11_rk00008,11,0.25111963703850604,2.481714572986073,6,Temperature
o_min,xgb_tree_d3,m055523_o_min_ord11_rk00009,11,0.24922179220618645,2.299896391167891,5,Temperature
o_min,xgb_tree_d3,m055524_o_min_ord11_rk00010,11,0.2511572938984715,2.413088436425758,6,Temperature
o_min,xgb_tree_d3,m055525_o_min_ord11_rk00011,11,0.24871665908542462,2.2998963911678914,5,Socioeconomic
o_min,xgb_tree_d3,m055526_o_min_ord11_rk00012,11,0.25071819403823026,2.481714572986073,6,Air Pollution
o_min,xgb_tree_d3,m055527_o_min_ord11_rk00013,11,0.25751362760071317,2.1180782093497093,5,Temperature
o_min,xgb_tree_d3,m055528_o_min_ord11_rk00014,11,0.2509984496559651,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055529_o_min_ord11_rk00015,11,0.24455811284653994,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055530_o_min_ord11_rk00016,11,0.25172429777251193,2.481714572986073,6,Temperature
o_min,xgb_tree_d3,m055531_o_min_ord11_rk00017,11,0.25087416281680597,2.663532754804255,7,Precipitation/droughts
o_min,xgb_tree_d3,m055532_o_min_ord11_rk00018,11,0.2524689648563876,2.663532754804255,7,Temperature
o_min,xgb_tree_d3,m055533_o_min_ord11_rk00019,11,0.24850061649502797,2.299896391167891,5,Temperature
o_min,xgb_tree_d3,m055534_o_min_ord11_rk00020,11,0.24769698671538032,2.2998963911678914,6,Temperature
o_min,xgb_tree_d3,m056515_o_min_ord12_rk00001,12,0.24399506176930907,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056516_o_min_ord12_rk00002,12,0.2344365201619557,2.4591479170272446,6,Temperature
o_min,xgb_tree_d3,m056517_o_min_ord12_rk00003,12,0.2561034754372329,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056518_o_min_ord12_rk00004,12,0.24745681198528058,2.584962500721156,7,Temperature
o_min,xgb_tree_d3,m056519_o_min_ord12_rk00005,12,0.25207508785458943,2.6258145836939115,7,Temperature
o_min,xgb_tree_d3,m056520_o_min_ord12_rk00006,12,0.24977324998839445,2.6258145836939115,7,Temperature
o_min,xgb_tree_d3,m056521_o_min_ord12_rk00007,12,0.24807721485016265,2.8553885422075336,8,Precipitation/droughts
o_min,xgb_tree_d3,m056522_o_min_ord12_rk00008,12,0.24075006478434413,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056523_o_min_ord12_rk00009,12,0.24589179389441607,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056524_o_min_ord12_rk00010,12,0.24116419041306902,2.6258145836939115,7,Temperature
o_min,xgb_tree_d3,m056525_o_min_ord12_rk00011,12,0.23572361385540208,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056526_o_min_ord12_rk00012,12,0.24991962490730268,2.8553885422075336,8,Precipitation/droughts
o_min,xgb_tree_d3,m056527_o_min_ord12_rk00013,12,0.25746935023473394,2.688721875540867,7,Air Pollution
o_min,xgb_tree_d3,m056528_o_min_ord12_rk00014,12,0.24605573662667446,2.292481250360578,5,Temperature
o_min,xgb_tree_d3,m056529_o_min_ord12_rk00015,12,0.25225666137281033,2.688721875540867,7,Air Pollution
o_min,xgb_tree_d3,m056530_o_min_ord12_rk00016,12,0.24550618263936763,2.688721875540867,7,Temperature
o_min,xgb_tree_d3,m056531_o_min_ord12_rk00017,12,0.24024956511954365,2.4591479170272446,6,Temperature
o_min,xgb_tree_d3,m056532_o_min_ord12_rk00018,12,0.2563903304875952,2.292481250360578,5,Temperature
o_min,xgb_tree_d3,m056533_o_min_ord12_rk00019,12,0.2446474278293984,2.292481250360578,5,Temperature
o_min,xgb_tree_d3,m056534_o_min_ord12_rk00020,12,0.24747496851281736,2.8553885422075336,8,Temperature
o_min,xgb_tree_d3,m057515_o_min_ord13_rk00001,13,0.24549189009729877,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057516_o_min_ord13_rk00002,13,0.24712486686765522,2.6235166412180155,7,Temperature
o_min,xgb_tree_d3,m057517_o_min_ord13_rk00003,13,0.2458921798530378,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057518_o_min_ord13_rk00004,13,0.24396316888564662,2.873140679513133,8,Temperature
o_min,xgb_tree_d3,m057519_o_min_ord13_rk00005,13,0.2555057606829034,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057520_o_min_ord13_rk00006,13,0.2562099564449005,2.873140679513133,8,Precipitation/droughts
o_min,xgb_tree_d3,m057521_o_min_ord13_rk00007,13,0.24870785865778833,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057522_o_min_ord13_rk00008,13,0.244487551730875,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057523_o_min_ord13_rk00009,13,0.2545623348931334,2.873140679513133,8,Precipitation/droughts
o_min,xgb_tree_d3,m057524_o_min_ord13_rk00010,13,0.24423256150763528,2.2577560641285177,5,Temperature
o_min,xgb_tree_d3,m057525_o_min_ord13_rk00011,13,0.24674206379616603,2.7192945256669794,7,Air Pollution
o_min,xgb_tree_d3,m057526_o_min_ord13_rk00012,13,0.2447655343777958,2.449311833026446,6,Temperature
o_min,xgb_tree_d3,m057527_o_min_ord13_rk00013,13,0.2542419191504677,2.6031579868726,7,Temperature
o_min,xgb_tree_d3,m057528_o_min_ord13_rk00014,13,0.252966046306493,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057529_o_min_ord13_rk00015,13,0.25361240390004613,2.6031579868726,7,Temperature
o_min,xgb_tree_d3,m057530_o_min_ord13_rk00016,13,0.24567711881347898,2.7192945256669794,7,Temperature
o_min,xgb_tree_d3,m057531_o_min_ord13_rk00017,13,0.24887480977874799,2.2954656791802917,5,Air Pollution
o_min,xgb_tree_d3,m057532_o_min_ord13_rk00018,13,0.2349424399638148,2.7773627950641693,8,Temperature
o_min,xgb_tree_d3,m057533_o_min_ord13_rk00019,13,0.24351308682116257,2.6612262562697895,7,Temperature
o_min,xgb_tree_d3,m057534_o_min_ord13_rk00020,13,0.25322182475078736,2.4116022179746714,6,Temperature
o_min,xgb_tree_d3,m058515_o_min_ord14_rk00001,14,0.2508672138040876,2.8962915290459277,8,Temperature
o_min,xgb_tree_d3,m058516_o_min_ord14_rk00002,14,0.2513190315373459,2.8423709931771084,8,Temperature
o_min,xgb_tree_d3,m058517_o_min_ord14_rk00003,14,0.24792514578607883,2.8423709931771084,8,Temperature
o_min,xgb_tree_d3,m058518_o_min_ord14_rk00004,14,0.25514136400359855,2.610577243331642,7,Temperature
o_min,xgb_tree_d3,m058519_o_min_ord14_rk00005,14,0.2507700449449797,2.8423709931771084,8,Temperature
o_min,xgb_tree_d3,m058520_o_min_ord14_rk00006,14,0.24477835672876558,2.8423709931771084,8,Temperature
o_min,xgb_tree_d3,m058521_o_min_ord14_rk00007,14,0.24854585207304114,2.5027361715940035,6,Air Pollution
o_min,xgb_tree_d3,m058522_o_min_ord14_rk00008,14,0.24586996857367793,2.6455933144511468,7,Temperature
o_min,xgb_tree_d3,m058523_o_min_ord14_rk00009,14,0.24861109630504918,2.2359263506290326,5,Temperature
