model_level,objective,candidate_id,full_r2,baseline_r2,best_single_r2
OLS,o_min,m052523_o_min_ord8_rk00009,0.21116722067824334,0.21830556511390897,0.2303020596862248
OLS,o_min,m052526_o_min_ord8_rk00012,0.20924208185966497,0.21830556511390897,0.2303020596862248
OLS,o_min,m053516_o_min_ord9_rk00002,0.2090786716930496,0.21830556511390897,0.2303020596862248
OLS,o_min,m052527_o_min_ord8_rk00013,0.20889566105765556,0.21830556511390897,0.2303020596862248
OLS,o_min,m049524_o_min_ord5_rk00010,0.20857871134205885,0.21830556511390897,0.2303020596862248
OLS,o_min,m049522_o_min_ord5_rk00008,0.2074566156269364,0.21830556511390897,0.2303020596862248
OLS,o_min,m050534_o_min_ord6_rk00020,0.20708618214053698,0.21830556511390897,0.2303020596862248
OLS,o_min,m047525_o_min_ord3_rk00011,0.20666082748289016,0.21830556511390897,0.2303020596862248
OLS,o_min,m049515_o_min_ord5_rk00001,0.20644840819018162,0.21830556511390897,0.2303020596862248
OLS,o_min,m051516_o_min_ord7_rk00002,0.20627917615887859,0.21830556511390897,0.2303020596862248
OLS,o_min,m049530_o_min_ord5_rk00016,0.20580542669768187,0.21830556511390897,0.2303020596862248
OLS,o_min,m048515_o_min_ord4_rk00001,0.2054609710401215,0.21830556511390897,0.2303020596862248
OLS,o_min,m047533_o_min_ord3_rk00019,0.20489428756615624,0.21830556511390897,0.2303020596862248
OLS,o_min,m049533_o_min_ord5_rk00019,0.20477339206227763,0.21830556511390897,0.2303020596862248
OLS,o_min,m056530_o_min_ord12_rk00016,0.20347319605003245,0.21830556511390897,0.2303020596862248
OLS,o_min,m049531_o_min_ord5_rk00017,0.20289838738185106,0.21830556511390897,0.2303020596862248
OLS,o_min,m048529_o_min_ord4_rk00015,0.20091386523195465,0.21830556511390897,0.2303020596862248
OLS,o_min,m048532_o_min_ord4_rk00018,0.2006561745857104,0.21830556511390897,0.2303020596862248
OLS,o_min,m052525_o_min_ord8_rk00011,0.2002393252709811,0.21830556511390897,0.2303020596862248
OLS,o_min,m050533_o_min_ord6_rk00019,0.20000975863065562,0.21830556511390897,0.2303020596862248
OLS,o_min,m049518_o_min_ord5_rk00004,0.19931933002846636,0.21830556511390897,0.2303020596862248
OLS,o_min,m047524_o_min_ord3_rk00010,0.19798778635008218,0.21830556511390897,0.2303020596862248
OLS,o_min,m049525_o_min_ord5_rk00011,0.1968593416450033,0.21830556511390897,0.2303020596862248
OLS,o_min,m055532_o_min_ord11_rk00018,0.19626100481164543,0.21830556511390897,0.2303020596862248
OLS,o_min,m048516_o_min_ord4_rk00002,0.19576024876082088,0.21830556511390897,0.2303020596862248
OLS,o_min,m051533_o_min_ord7_rk00019,0.19514920766741295,0.21830556511390897,0.2303020596862248
OLS,o_min,m049516_o_min_ord5_rk00002,0.19464655080491267,0.21830556511390897,0.2303020596862248
OLS,o_min,m050531_o_min_ord6_rk00017,0.19441359080156495,0.21830556511390897,0.2303020596862248
OLS,o_min,m054533_o_min_ord10_rk00019,0.19434640802079417,0.21830556511390897,0.2303020596862248
OLS,o_max,m000000_o_max_ord3_rk00001,0.21519267107926165,0.21830556511390897,0.2303020596862248
OLS,o_max,m000017_o_max_ord3_rk00018,0.2140058267683731,0.21830556511390897,0.2303020596862248
OLS,o_max,m001015_o_max_ord4_rk00016,0.21221983041444825,0.21830556511390897,0.2303020596862248
OLS,o_max,m001004_o_max_ord4_rk00005,0.21068487049676476,0.21830556511390897,0.2303020596862248
OLS,o_max,m001001_o_max_ord4_rk00002,0.21044053743374824,0.21830556511390897,0.2303020596862248
OLS,o_max,m001008_o_max_ord4_rk00009,0.2090838172592736,0.21830556511390897,0.2303020596862248
OLS,o_max,m000016_o_max_ord3_rk00017,0.2090212330264294,0.21830556511390897,0.2303020596862248
OLS,o_max,m001013_o_max_ord4_rk00014,0.20862398161588003,0.21830556511390897,0.2303020596862248
OLS,o_max,m001002_o_max_ord4_rk00003,0.20580367204915073,0.21830556511390897,0.2303020596862248
OLS,o_max,m001011_o_max_ord4_rk00012,0.2050529329719989,0.21830556511390897,0.2303020596862248
OLS,o_max,m001009_o_max_ord4_rk00010,0.20201968897062128,0.21830556511390897,0.2303020596862248
OLS,o_max,m002003_o_max_ord5_rk00004,0.201860289891174,0.21830556511390897,0.2303020596862248
OLS,o_max,m000019_o_max_ord3_rk00020,0.2016731889889477,0.21830556511390897,0.2303020596862248
OLS,o_max,m000005_o_max_ord3_rk00006,0.20102214541539387,0.21830556511390897,0.2303020596862248
OLS,o_max,m002010_o_max_ord5_rk00011,0.20039318176282384,0.21830556511390897,0.2303020596862248
OLS,o_max,m002004_o_max_ord5_rk00005,0.20006977936954107,0.21830556511390897,0.2303020596862248
OLS,o_max,m000013_o_max_ord3_rk00014,0.19973203276440943,0.21830556511390897,0.2303020596862248
OLS,o_max,m001000_o_max_ord4_rk00001,0.19954217798808938,0.21830556511390897,0.2303020596862248
OLS,o_max,m000007_o_max_ord3_rk00008,0.19832711464154484,0.21830556511390897,0.2303020596862248
OLS,o_max,m000011_o_max_ord3_rk00012,0.19657672064301634,0.21830556511390897,0.2303020596862248
OLS,o_max,m000010_o_max_ord3_rk00011,0.19633771337197015,0.21830556511390897,0.2303020596862248
OLS,o_max,m002008_o_max_ord5_rk00009,0.19505440022514176,0.21830556511390897,0.2303020596862248
OLS,o_max,m000006_o_max_ord3_rk00007,0.19494559791438792,0.21830556511390897,0.2303020596862248
OLS,o_max,m000015_o_max_ord3_rk00016,0.1947733639561453,0.21830556511390897,0.2303020596862248
OLS,o_max,m003015_o_max_ord6_rk00016,0.19457889369414916,0.21830556511390897,0.2303020596862248
OLS,o_max,m000009_o_max_ord3_rk00010,0.19441217054742244,0.21830556511390897,0.2303020596862248
