objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,direct_dem_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,migration,Migration
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,sd_lr_o,Temperature
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,GINI,Socioeconomic
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,unemp,Socioeconomic
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,inclu_suff_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,free_express_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,free_relig_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,basic_welf_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,civic_engage_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,elect_part_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,direct_dem_est,Democracy
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,migration,Migration
o_min,xgb_tree_d3,m069525_o_min_ord25_rk00011,10,0.4650145908120664,25,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m047521_o_min_ord3_rk00007,11,0.4643457454344351,3,cred_elect_est,Democracy
o_min,xgb_tree_d3,m047521_o_min_ord3_rk00007,11,0.4643457454344351,3,predict_enf_est,Democracy
o_min,xgb_tree_d3,m047521_o_min_ord3_rk00007,11,0.4643457454344351,3,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,sd_lr_o,Temperature
o_min,xgb_tree_d3,m070521_o_min_ord26_rk00007,12,0.4634519489302974,26,mean_prec2_areaw_o,Precipitation/droughts
