objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Ammonia (NH₃) emissions,Air Pollution
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,climatedisaster_naffected_o,Climate disasters
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,sd_lr_o,Temperature
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,deaths_notrans,Disease-related mortality
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,GINI,Socioeconomic
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,GDP,Socioeconomic
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,unemp,Socioeconomic
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,inclu_suff_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,local_dem_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,free_relig_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,free_move_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,participation_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,civic_engage_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,elect_part_est,Democracy
